22011
5933
22022
5858
14545
8222
2103
43
35
100
40
113
19
20
1366
30890
34
135
42
11
21
8170
8171
8169
2452
9113
2278
10666
14121
12724
4008
24416
11025
2336
8161
9119
14700
2129
6846
2465
19365
17450
6986
2395
9341
8228
19335
9863
2417
8174
4041
17561
5929
8115
9115
5918
8095
8206
2195
9104
19347
8193
6819
9102
14141
9111
2441
8224
8029
14197
8094
8230
9123
17572
8097
2116
17551
8010
8199
8176
8155
46
5128
14120
9095
9109
4065
14119
14365
2535
8149
8139
6723
8006
10443
19344
5927
8160
4089
8197
8004
5048
9106
9101
2596
9118
8211
8167
9816
9122
5921
14765
8163
14567
14712
5916
19295
7043
8021
9096
8195
19443
2477
8587
14384
8208
19390
14253
14128
9110
8179
9308
9098
19356
2239
5908
5894
9097
8182
5884
8015
2492
8213
14605
8126
10373
122
19428
8137
8001
8583
5940
8201
30536
14499
2377
9099
5938
5870
8219
10585
19373
4033
8692
14443
5857
9103
9117
9090
17600
9105
8217
8190
8188
5861
8098
8152
8226
14118
8221
17487
9093
5900
10554
12023
10376
10574
9322
2065
9329
8103
8185
5946
4049
5923
5876
17459
2152
2408
4057
5856
9325
8131
5872
14527
14586
30533
9094
14224
2251
2385
8135
14171
32398
14241
2626
14280
8122
14724
14517
5882
14661
9
9933
14018
8165
4112
30525
9100
8018
14406
8150
4016
2006
17446
2368
19417
116
2502
32382
9114
6792
5902
17131
30539
2140
9116
14741
9092
8172
8111
5934
5859
14664
19377
19403
9108
9107
17437
9091
8215
2614
9120
14476
14131
8173
5887
5931
10465
5878
2206
19309
5860
4025
19026
9112
6694
8025
2089
2046
41
