22003
5865
19293
5910
9027
22023
14546
8223
29
8146
1367
30889
133
54
1346
13
99
30
112
28
9024
8133
8134
2447
2270
14257
10658
6698
5932
4001
24408
12716
14725
8166
7046
2613
8164
8013
14092
9034
9014
9017
5890
19401
17585
19363
2497
8162
19415
8178
5873
14665
11044
9002
14528
11216
4042
5939
14125
5968
14139
5864
14130
5863
8584
5909
2388
5922
2235
9020
17488
8140
14242
19426
17573
14058
8116
5941
10551
8016
8200
11007
5935
2524
19441
9026
2414
14684
6727
19354
14518
9004
2096
17443
2134
8218
8186
9008
10570
5895
17451
2361
4066
5928
2001
19342
14478
6992
8198
9938
9310
9001
8002
8207
9819
8096
19345
14221
14606
9030
5903
19333
8214
2187
14500
8145
2459
9018
8005
32370
8151
8196
5901
17562
12025
17001
5966
8027
5888
2373
14766
5868
6823
9015
9021
9007
8019
17432
14367
8229
19375
14348
2471
5920
8180
32401
19388
14645
8225
5917
9033
2063
8216
5121
2122
8092
9868
6849
115
2245
8007
9812
5866
9022
5969
8136
2082
121
4082
6834
9016
8187
17552
8189
9031
10469
2485
8127
8104
9011
4017
8212
2400
14399
2110
2200
8191
4058
5924
2327
14317
4050
5877
8227
5897
10377
14587
7029
32391
8588
19307
17460
8123
5871
2146
14075
14194
14014
14284
9023
5947
5883
8220
6795
9009
8157
9003
2433
4034
5867
17580
14568
8168
5911
9029
2620
14445
8209
8138
4009
9012
8184
9019
9006
9005
8202
9025
9010
5930
9013
8008
14742
53
2039
11144
